"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1977",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1978",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1979",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1980",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1981",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1982",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1983",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1984",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1985",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1986",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1987",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1988",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1989",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1990",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1991",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1992",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1993",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1994",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1995",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1996",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1997",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1998",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1999",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2000",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2001",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2002",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2003",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2004",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2005",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2006",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2007",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2008",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2009",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2010",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2011",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2012",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2013",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2014",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2015",,"M"
"LUX","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2016",,"M"
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1978",248700,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1980",353200,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1985",532900,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1990",8141,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1991",8990,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1992",9034,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1993",9134,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1994",10268,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1995",11938,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1996",11254,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1997",14875,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1998",14920,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1999",17014,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2000",17073,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2001",20873,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2002",2173300,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2003",2230500,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2004",3225500,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2005",3855200,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2006",4257700,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2007",4868600,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2008",3285100,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2009",3952400,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2010",4599900,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2011",4935500,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2012",5341200,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2013",4870500,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2014",5593500,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2015",5423600,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2016",5807500,
"CHN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2017",5508400,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1995",10369,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1996",10166,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1997",10735,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1998",13420,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1999",14144,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2000",13891,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2001",15055,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2002",21451,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2003",25517,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2004",25329,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2005",24450,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2006",24881,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2007",29388,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2008",27852,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2009",26678,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2010",29547,
"CAN","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2011",31735,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1970",10253,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1971",10145,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1972",10569,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1973",10709,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1974",10537,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1975",9836,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1976",9980,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1977",9731,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1978",9447,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1979",9296,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1980",10142,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1981",9874,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1982",11009,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1983",10778,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1984",10522,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1985",11855,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1986",11481,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1987",11609,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1988",12833,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1989",12623,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1990",13386,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1991",12708,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1992",14564,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1993",13800,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1994",14424,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1995",12873,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1996",18742,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1997",21687,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1998",23128,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1999",26616,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2000",26581,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2001",26243,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2002",27853,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2003",25720,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2004",25997,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2005",23890,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2006",24342,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2007",23690,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2008",22859,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2009",22512,"B"
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2010",21463,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2011",23625,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2012",25642,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2013",22649,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2014",21941,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2015",23899,
"NOR","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","2016",24340,
"AZE","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1970",13138,
"AZE","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1971",13386,
"AZE","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1972",13138,
"AZE","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1973",12604,
"AZE","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1974",12995,
"AZE","FREIGHTTRANSP","COAST","MLN_TONNEKM","A","1975",12880,
